client_id,account_number,num_trades,total_volume,partner_id,bank_id,bank_name,entity_name,is_in_fraud_ring
C_001932,811BCF2E0,1,6889.99,P_0062,118,Switzerland Bank #8,Corporation #36573,True
C_001933,811BD8570,1,13455.79,P_0183,117299,Oasis Community Bank,Partnership #3587,True
C_001934,811C1F440,1,9321.21,P_0001,222,Saudi Arabia Bank #5,Partnership #38226,False
C_001935,811C33CD0,1,947.86,P_0001,119,Israel Bank #6,Corporation #19043,False
C_001936,811C341B0,1,896.59,P_0001,223,Saudi Arabia Bank #4,Corporation #36539,False
C_001937,811C34A50,2,60262.28,P_0178,48308,Saudi Arabia Bank #18,Corporation #48544,False
C_001938,811C37FB0,1,17367.7,P_0001,119,Israel Bank #6,Corporation #36539,False
C_001939,811C383F0,1,4317.21,P_0001,48211,Saudi Arabia Bank #7,Corporation #36746,False
C_001940,811C39690,1,4547.76,P_0001,121,Saudi Arabia Bank #6,Partnership #38226,False
C_001941,811C42F00,1,18819.19,P_0066,48211,Saudi Arabia Bank #7,Partnership #38226,True
C_001942,811C48E10,1,16708.55,P_0001,223,Saudi Arabia Bank #4,Corporation #36539,False
C_001943,811C4EDD0,1,51672.43,P_0100,148016,Saudi Arabia Bank #14,Sole Proprietorship #38225,True
C_001944,811C4EDD0,1,74628.48,P_0084,148016,Saudi Arabia Bank #14,Sole Proprietorship #38225,True
C_001945,811C4F910,1,11941.0,P_0001,48309,Saudi Arabia Bank #24,Corporation #36539,False
C_001946,811CA9400,1,2224.69,P_0180,124261,Croatia Bank #34,Partnership #27085,False
C_001947,811CABF30,1,554.72,P_0180,1024,France Bank #51,Partnership #28092,False
C_001948,811CAF360,1,2283.91,P_0180,220967,France Bank #1466,Corporation #26748,False
C_001949,811CB01D0,1,870.34,P_0180,24144,France Bank #52,Sole Proprietorship #28320,False
C_001950,811CB0310,1,1797.23,P_0180,22,Germany Bank #65,Corporation #21152,False
C_001951,811CB3CC0,1,1161.81,P_0180,24840,Croatia Bank #36,Partnership #23465,False
C_001952,811CB62E0,1,2170.69,P_0180,246909,Spain Bank #41,Corporation #24816,False
C_001953,811CB63D0,1,2889.14,P_0180,124371,France Bank #454,Corporation #23170,False
C_001954,811CB6560,1,3584.14,P_0180,16418,Germany Bank #62,Partnership #23882,False
C_001955,811CB9F70,1,971.59,P_0180,21142,Netherlands Bank #470,Corporation #49453,False
C_001956,811D61880,1,10637.99,P_0001,222,Saudi Arabia Bank #5,Corporation #36539,False
C_001957,811D6F4E0,1,16594.74,P_0001,48211,Saudi Arabia Bank #7,Partnership #38226,False
C_001958,811D80C30,1,32305.96,P_0005,222,Saudi Arabia Bank #5,Corporation #14622,True
C_001959,811D80C30,1,5105.88,P_0131,222,Saudi Arabia Bank #5,Corporation #14622,True
C_001960,811D80C30,1,38954234.13,P_0100,222,Saudi Arabia Bank #5,Corporation #14622,True
C_001961,811DCA9B0,1,31930.65,P_0005,119,Israel Bank #6,Sole Proprietorship #38255,True
C_001962,811DCA9B0,1,19428.85,P_0171,119,Israel Bank #6,Sole Proprietorship #38255,True
C_001963,811DD0B10,1,432.56,P_0178,48309,Saudi Arabia Bank #24,Sole Proprietorship #4233,False
C_001964,811DE1100,1,333.59,P_0155,348896,Sea Savings Bank,Corporation #14037,False
C_001965,811E03C30,1,30922.13,P_0178,121,Saudi Arabia Bank #6,Sole Proprietorship #46269,True
C_001966,811E71060,1,18923.3,P_0062,30974,First Bank of Hartford,Sole Proprietorship #20212,True
C_001967,811ED7DF0,1,14193.55,P_0084,48308,Saudi Arabia Bank #18,Partnership #38433,True
C_001968,811EDA7A0,1,40642.11,P_0100,48308,Saudi Arabia Bank #18,Partnership #14481,True
C_001969,811EDA7A0,1,15339.0,P_0178,48308,Saudi Arabia Bank #18,Partnership #14481,True
C_001970,811EDA940,1,71981.58,P_0178,223,Saudi Arabia Bank #4,Partnership #38226,True
C_001971,811EDAA30,1,16723.65,P_0084,148389,Saudi Arabia Bank #22,Corporation #36539,True
C_001972,811FCA7B0,1,18841.21,P_0178,148016,Saudi Arabia Bank #14,Partnership #11333,True
C_001973,8120573F0,1,220.53,P_0195,22155,UK Bank #40,Partnership #35411,False
C_001974,81207C3A0,1,3327.09,P_0195,123382,UK Bank #57,Corporation #32977,False
C_001975,81207D280,1,76331.72,P_0044,23673,UK Bank #58,Sole Proprietorship #34754,True
C_001976,81207DF20,1,1915.94,P_0195,121580,UK Bank #36,Partnership #35574,False
C_001977,81207F1C0,1,3459.52,P_0195,23776,UK Bank #63,Partnership #35585,False
C_001978,8120853B0,1,1961.49,P_0195,121987,UK Bank #13,Sole Proprietorship #34275,False
C_001979,812089B10,1,3559.48,P_0195,123869,UK Bank #362,Corporation #32991,False
C_001980,81208AB90,1,3659.38,P_0195,222268,UK Bank #1,Corporation #32908,False
C_001981,812090240,1,2862.7,P_0195,23331,UK Bank #62,Corporation #32974,False
C_001982,8120A96C0,1,643.96,P_0195,23700,UK Bank #307,Corporation #32983,False
C_001983,8120A9800,1,69.95,P_0195,320404,UK Bank #686,Partnership #35567,False
C_001984,8120D4990,1,66492.84,P_0178,48526,Saudi Arabia Bank #15,Corporation #46041,True
C_001985,8120D4990,1,77168.22,P_0084,48526,Saudi Arabia Bank #15,Corporation #46041,True
C_001986,8120D49E0,1,72635.55,P_0178,48910,Saudi Arabia Bank #8,Partnership #38226,True
C_001987,8120D49E0,1,7589.12,P_0084,48910,Saudi Arabia Bank #8,Partnership #38226,True
C_001988,8120E16B0,1,787.23,P_0004,17861,Germany Bank #207,Corporation #27131,False
C_001989,8120E1CA0,1,2871.4,P_0004,25309,Croatia Bank #546,Sole Proprietorship #23034,False
C_001990,8120E2D30,1,1727.63,P_0004,16941,Spain Bank #66,Corporation #23783,False
C_001991,8120E2D80,1,3393.82,P_0004,25382,France Bank #189,Sole Proprietorship #26832,False
C_001992,8120E3A00,1,175.17,P_0004,218050,Netherlands Bank #91,Partnership #27402,False
C_001993,8120E5700,1,593.51,P_0004,117907,France Bank #63,Partnership #28926,False
C_001994,8120E7DE0,1,2696.46,P_0004,16011,Austria Bank #107,Sole Proprietorship #23867,False
C_001995,8120E8810,1,21.24,P_0004,119880,Greece Bank #180,Sole Proprietorship #28118,False
C_001996,812217950,1,39.6,P_0155,329788,Mountain Credit Union,Partnership #1408,False
C_001997,81221FA90,1,441.23,P_0155,342567,Savings Bank of Columbus,Sole Proprietorship #20152,False
C_001998,81223EDF0,1,1552912.19,P_0090,13969,India Bank #58,Corporation #31442,True
C_001999,812254EE0,1,5062.01,P_0165,313781,India Bank #985,Partnership #33783,False
C_002000,81230E3E0,1,18506.34,P_0043,249407,Hearthstone Community Bank,Corporation #8400,True
C_002001,81235E8B0,1,48126.43,P_0100,119,Israel Bank #6,Sole Proprietorship #45578,True
C_002002,81235EAA0,1,8117.8,P_0178,48309,Saudi Arabia Bank #24,Partnership #38351,True
C_002003,81235EAA0,1,18158.95,P_0084,48309,Saudi Arabia Bank #24,Partnership #38351,True
C_002004,81235EC40,2,60966.5,P_0178,249176,Saudi Arabia Bank #16,Corporation #19043,True
C_002005,81235EE30,1,11495.93,P_0178,148348,Saudi Arabia Bank #12,Corporation #36687,True
C_002006,81235EE30,1,17649.72,P_0084,148348,Saudi Arabia Bank #12,Corporation #36687,True
C_002007,8123789D0,1,5483.77,P_0077,119,Israel Bank #6,Partnership #38357,True
C_002008,8123962F0,1,13406.72,P_0117,149345,Saudi Arabia Bank #26,Sole Proprietorship #6432,True
C_002009,81243E2A0,1,790.89,P_0074,146265,Savings Bank of Detroit,Sole Proprietorship #11633,True
C_002010,8124B1D90,1,992.49,P_0149,42373,Hearthstone Credit Union,Corporation #4725,True
C_002011,812532CF0,1,1576.4,P_0059,18428,Italy Bank #13,Corporation #27309,False
C_002012,812552D60,1,2171.91,P_0059,11,Finland Bank #0,Corporation #26628,False
C_002013,812556DC0,1,770.33,P_0059,3514,France Bank #28,Partnership #28849,False
C_002014,812557CC0,1,2877.37,P_0059,5365,France Bank #656,Sole Proprietorship #51152,False
C_002015,812559500,1,3485.06,P_0059,232073,Belgium Bank #345,Sole Proprietorship #29052,False
C_002016,81255A150,1,2246.15,P_0059,41215,France Bank #372,Corporation #43406,False
C_002017,81255B210,1,1153.17,P_0059,13959,Belgium Bank #258,Corporation #53692,False
C_002018,81255B300,1,331.71,P_0059,210431,Spain Bank #219,Sole Proprietorship #25428,False
C_002019,81256B170,1,2795.87,P_0059,238280,Portugal Bank #2012,Partnership #29475,False
C_002020,8125A5920,1,3573.49,P_0031,16431,Germany Bank #159,Sole Proprietorship #49324,False
C_002021,8125A59C0,1,1171.76,P_0031,39198,Lithuania Bank #1764,Partnership #23929,False
C_002022,8125B2570,1,2323.47,P_0031,44458,Germany Bank #951,Corporation #44649,False
C_002023,8125B3350,1,3723.58,P_0031,231212,Netherlands Bank #500,Corporation #26436,False
C_002024,8125B64C0,1,1666.44,P_0031,232073,Belgium Bank #345,Partnership #27709,False
C_002025,8125B94D0,1,2635.31,P_0031,142501,Germany Bank #709,Corporation #27105,False
C_002026,8125BF8F0,1,343.34,P_0031,13959,Belgium Bank #258,Partnership #28933,False
C_002027,8125BFDA0,1,3891.66,P_0031,26624,France Bank #54,Partnership #28695,False
C_002028,8125D3FD0,1,791.66,P_0099,330500,China Bank #1013,Individual #60,False
C_002029,812734DB0,1,2270.56,P_0172,220888,Spain Bank #171,Corporation #27505,False
C_002030,8127352E0,1,1492.64,P_0172,241704,France Bank #902,Corporation #24739,False
C_002031,812738D60,1,723.08,P_0172,47337,Belgium Bank #2607,Corporation #20590,False
C_002032,812738EF0,1,3971.95,P_0172,139216,Portugal Bank #1692,Corporation #25108,False
C_002033,81273BFF0,1,3691.31,P_0172,210617,France Bank #111,Partnership #27129,False
C_002034,81273D100,1,731.82,P_0172,221198,Spain Bank #363,Sole Proprietorship #27676,False
C_002035,81273DE50,1,55297.96,P_0172,30697,France Bank #47,Corporation #24627,False
C_002036,81273F190,1,3340.58,P_0172,31799,Netherlands Bank #131,Sole Proprietorship #50811,False
C_002037,8127451B0,1,1275.09,P_0172,113060,Italy Bank #262,Partnership #27148,False
C_002038,8128BD2C0,1,95.63,P_0056,34834,Spain Bank #4653,Partnership #50746,False
C_002039,8128CBEB0,1,434.57,P_0056,316182,France Bank #5417,Sole Proprietorship #49354,False
C_002040,81291F8A0,1,135.35,P_0056,35568,Germany Bank #5489,Corporation #43377,False
C_002041,812989E20,2,6239.09,P_0177,234032,France Bank #638,Sole Proprietorship #26052,True
C_002042,812A129E0,1,12843.25,P_0083,147241,First Bank of the Valley,Partnership #702,True
C_002043,812A296C0,1,165.81,P_0155,350852,Sea Cooperative Bank,Partnership #15771,False
C_002044,812A60050,1,13605.83,P_0043,31161,National Bank of Topeka,Partnership #6318,True
C_002045,812ACA800,1,96.33,P_0056,37186,Germany Bank #3856,Sole Proprietorship #22651,False
C_002046,812B0E720,1,149.58,P_0155,332656,Brownstone Thrift,Partnership #14772,False
C_002047,812B83980,1,709.34,P_0048,129974,Plateau Trust Bank,Partnership #9949,False
C_002048,812B83980,1,3741.26,P_0026,129974,Plateau Trust Bank,Partnership #9949,False
C_002049,812B842D0,1,2354.71,P_0048,127142,First Bank of Butte,Sole Proprietorship #3202,False
C_002050,812B84960,1,3421.21,P_0048,138498,Bank of Fairfield,Corporation #11918,False
C_002051,812B85C90,1,149.12,P_0048,11474,First Bank of Butte,Sole Proprietorship #7756,False
C_002052,812B85DD0,1,109.87,P_0026,21611,The Pine Thrift,Corporation #6497,False
C_002053,812B86430,1,11653.38,P_0048,25547,First Bank of Phoenix,Corporation #10534,False
C_002054,812B86520,1,4763.26,P_0048,1686,Brownstone Credit Union,Corporation #52655,False
C_002055,812B87510,1,4325.81,P_0026,129974,Plateau Trust Bank,Corporation #4880,False
C_002056,812B87560,1,1602.54,P_0026,149030,National Bank of Watertown,Corporation #4346,False
C_002057,812B876A0,1,1557.42,P_0026,210404,Plandor Trust Bank,Partnership #3816,False
C_002058,812B87740,1,4250.78,P_0048,148212,National Bank of Montpelier,Partnership #1669,False
C_002059,812B90D60,1,4527.17,P_0048,23885,Brownstone Bancorp,Sole Proprietorship #2953,False
C_002060,812BB1FE0,1,1888.63,P_0026,29279,National Bank of Tuscon,Corporation #839,False
C_002061,812BB2030,1,2917.46,P_0048,3420,Savings Bank of Huron,Sole Proprietorship #20747,False
C_002062,812BB3800,1,2724.12,P_0026,111491,Oasis Bank,Partnership #7046,False
C_002063,812BB3990,1,2606.44,P_0048,250726,Sea Community Bank,Partnership #20956,False
C_002064,812BB3990,1,3976.63,P_0026,250726,Sea Community Bank,Partnership #20956,False
C_002065,812BB5D10,1,2313.2,P_0048,132725,Savings Bank of Tampa,Partnership #3327,False
C_002066,812BB5D10,1,3765.84,P_0026,132725,Savings Bank of Tampa,Partnership #3327,False
C_002067,812C17390,1,116.73,P_0056,336717,Lithuania Bank #5114,Corporation #52016,False
C_002068,812D06150,1,30027.36,P_0171,118,Switzerland Bank #8,Partnership #46999,True
C_002069,812D1A410,2,57731.39,P_0178,223,Saudi Arabia Bank #4,Corporation #7852,True
C_002070,812D1A410,1,37845.11,P_0084,223,Saudi Arabia Bank #4,Corporation #7852,True
C_002071,812D1A650,1,291133.92,P_0178,249118,Saudi Arabia Bank #19,Partnership #38434,True
C_002072,812D1A650,1,55163.91,P_0084,249118,Saudi Arabia Bank #19,Partnership #38434,True
C_002073,812D1AC00,1,45346.12,P_0178,149345,Saudi Arabia Bank #26,Partnership #605,True
C_002074,812D1AC00,1,9393.09,P_0084,149345,Saudi Arabia Bank #26,Partnership #605,True
C_002075,812D1B280,1,66719.61,P_0178,251264,Saudi Arabia Bank #27,Sole Proprietorship #47477,True
C_002076,812D1B280,1,71886577.98,P_0084,251264,Saudi Arabia Bank #27,Sole Proprietorship #47477,True
C_002077,812D3B2E0,1,107.79,P_0190,44782,Savings Bank of the Valley,Sole Proprietorship #5703,False
C_002078,812DE68E0,1,499.01,P_0155,351484,Bank of Newbury,Corporation #8197,False
C_002079,812F2CC20,1,45.56,P_0190,1412,First Bank of Indianapolis,Partnership #17462,False
C_002080,812F30330,1,18.78,P_0190,15730,Regents Trust Bank,Sole Proprietorship #17831,False
C_002081,8130DE600,1,2247.4,P_0121,245335,National Bank of Watertown,Partnership #7293,False
C_002082,8130DF780,1,1588.66,P_0121,29404,Savings Bank of Laramie,Sole Proprietorship #17836,False
C_002083,8130E1350,1,415180.78,P_0121,20226,Spruce Bank,Partnership #12672,False
C_002084,8130E28E0,1,3462.49,P_0121,1068,National Bank of Detroit,Partnership #3865,False
C_002085,8130E2A70,1,419.07,P_0121,121453,National Bank of Watertown,Partnership #4116,False
C_002086,8130E5E00,1,609.59,P_0121,242295,Arbor Cooperative Bank,Partnership #2820,False
C_002087,8130E5E50,1,943767.1,P_0121,17748,Bank of Cleveland,Partnership #12474,False
C_002088,8130E71F0,1,3998.04,P_0121,1665,Savings Bank of Los Angeles,Sole Proprietorship #14933,False
C_002089,8131F0060,1,194.9,P_0056,38279,Germany Bank #4212,Partnership #28350,False
C_002090,8132EDFB0,1,142.76,P_0155,320966,Savings Bank of Huron,Partnership #7809,False
C_002091,8133065F0,1,126.71,P_0056,37014,France Bank #5084,Corporation #25324,False
C_002092,8134D5C80,1,262.93,P_0056,340296,Finland Bank #5379,Partnership #23520,False
C_002093,8135031E0,1,1642.08,P_0058,110603,Bank of Providence,Partnership #22434,False
C_002094,813503230,1,4109.24,P_0058,228921,First Bank of the West,Sole Proprietorship #21345,False
C_002095,813508BC0,1,2933.34,P_0058,11471,Willows Community Bank,Partnership #10917,False
C_002096,8135093E0,1,2300.91,P_0058,233580,Arbor Savings Bank,Sole Proprietorship #49211,False
C_002097,813510DE0,1,467.34,P_0058,146713,Bank of Boston,Corporation #8575,False
C_002098,813511D30,1,3615.75,P_0058,1244,Bank of Arkadelphia,Partnership #22436,False
C_002099,813513070,1,2856.98,P_0058,16333,Plateau Credit Union,Partnership #7187,False
C_002100,813513820,1,2962.69,P_0058,251107,Willows Thrift,Partnership #22437,False
C_002101,813516530,1,1956.5,P_0058,132445,Acme Bank,Sole Proprietorship #2985,False
C_002102,8135AB3B0,1,3600.53,P_0073,128684,National Bank of Lacrosse,Sole Proprietorship #13119,False
C_002103,8135B0B20,1,1683.98,P_0073,225263,Bank of Miami,Partnership #18797,False
C_002104,8135B3A50,1,2977.86,P_0073,51182,National Bank of the Valley,Sole Proprietorship #6967,False
C_002105,8135B42F0,1,309.24,P_0155,36081,Bank of Arkadelphia,Partnership #11272,False
C_002106,8135B4A20,1,819.54,P_0073,52603,Acme Federal Bank,Corporation #17135,False
C_002107,8135B5690,1,1619.79,P_0073,1729,Willows Bancorp,Partnership #11561,False
C_002108,8135B8B00,1,546.35,P_0073,235711,Capital Thrift,Sole Proprietorship #803,False
C_002109,8135B99C0,1,983.52,P_0073,235986,Savings Bank of Harrisburg,Sole Proprietorship #21402,False
C_002110,8135BDF30,1,717.35,P_0073,113744,Savings Bank of Dallas,Corporation #14262,False
C_002111,8138F6720,1,259.76,P_0155,39738,Savings Bank of Laramie,Corporation #7365,False
C_002112,8138F8560,1,30.13,P_0190,26592,National Bank of Los Angeles,Sole Proprietorship #7573,False
C_002113,8139C2290,1,1084.76,P_0078,1047,Flagstone Federal Bank,Corporation #1748,False
C_002114,8139C2F00,1,3332.13,P_0078,150363,Desert Cooperative Bank,Corporation #6911,False
C_002115,813A083E0,1,4084.36,P_0078,250242,National Bank of Montpelier,Partnership #1178,False
C_002116,813A11180,1,3674.49,P_0078,50012,Future Thrift,Sole Proprietorship #21574,False
C_002117,813A115E0,1,4196.48,P_0078,130435,Savings Bank of Milford,Sole Proprietorship #12995,False
C_002118,813A42340,1,2718.39,P_0078,16606,Mountain Bank,Partnership #1026,False
C_002119,813A43510,1,3673.01,P_0078,3698,First Bank of Springfield,Partnership #16103,False
C_002120,813A43B20,1,4330.14,P_0078,28693,National Bank of Albany,Corporation #16527,False
C_002121,813A59030,1,1109.9,P_0078,22164,Spruce Cooperative Bank,Sole Proprietorship #1948,False
C_002122,813ABDC10,1,958.73,P_0142,232583,Bank of Cleveland,Corporation #19623,False
C_002123,813AC0530,1,1699.9,P_0142,130449,First Bank of the West,Partnership #5416,False
C_002124,813AC7DC0,1,3466.3,P_0142,37964,First Bank of Boston,Sole Proprietorship #336,False
C_002125,813ACFB00,1,1982.93,P_0142,8798,National Bank of Arkadelphia,Partnership #414,False
C_002126,813AD1040,1,1159.43,P_0142,226657,Brownstone Credit Union,Sole Proprietorship #2291,False
C_002127,813AD3CA0,1,27767.91,P_0142,219969,Bank of Billings,Sole Proprietorship #20060,False
C_002128,813AD4FE0,1,3382.06,P_0142,241485,Bank of Portsmouth,Corporation #3792,False
C_002129,813AD8120,1,1377.11,P_0142,238038,First Bank of Harrisburg,Partnership #12272,False
C_002130,813AD8340,1,1564.35,P_0142,2947,Savings Bank of Butte,Sole Proprietorship #6980,False
C_002131,813ADBA30,1,4328.22,P_0142,25547,First Bank of Phoenix,Corporation #40225,False
C_002132,813ADBE70,1,3635.19,P_0142,13037,First Bank of Hartford,Partnership #14219,False
C_002133,813ADD7D0,1,337.09,P_0142,8623,Savings Bank of Fairfield,Corporation #13723,False
C_002134,813AE0E60,1,4563.74,P_0142,149758,Desert Thrift,Corporation #12291,False
C_002135,813B02360,1,4317.66,P_0142,15625,National Bank of the East,Sole Proprietorship #10317,False
C_002136,813B06360,1,898.21,P_0142,1665,Savings Bank of Los Angeles,Partnership #10810,False
C_002137,813B9CF80,1,148.52,P_0155,347803,Bank of Fort Wayne,Corporation #15021,False
C_002138,813EFDDB0,1,303.72,P_0155,313561,Bank of Lincoln,Partnership #14823,False
C_002139,814365060,1,4184.01,P_0155,315647,Savings Bank of Los Angeles,Sole Proprietorship #5264,False
C_002140,8145E1550,1,37.73,P_0155,36177,Sunrise Bank,Sole Proprietorship #13000,False
C_002141,8147F2400,1,374.39,P_0018,29794,Italy Bank #392,Corporation #28212,False
C_002142,8147F48E0,1,1740.19,P_0200,241775,France Bank #2421,Partnership #42824,False
C_002143,8147F7A50,1,596.42,P_0200,211164,Spain Bank #758,Sole Proprietorship #27824,False
C_002144,8147FB1D0,1,583.38,P_0200,131380,France Bank #173,Corporation #27135,False
C_002145,814804BF0,1,3124.77,P_0018,146122,Italy Bank #1091,Corporation #25439,False
C_002146,8148053B0,1,82.04,P_0018,16354,Germany Bank #124,Corporation #26430,False
C_002147,814807990,1,2701.45,P_0200,131380,France Bank #173,Partnership #28717,False
C_002148,814807A80,1,2644.2,P_0200,1547,Italy Bank #49,Sole Proprietorship #27651,False
C_002149,8148087D0,1,1728.6,P_0200,14254,Italy Bank #587,Corporation #48801,False
C_002150,814809FA0,1,1779.6,P_0018,13083,Italy Bank #17,Sole Proprietorship #41057,False
